vector:
28,1,0,0,72,106,11,13,123,15,0,0,19,13,2,13,30,7,0,1,117,25,0,2,123,15,0,0,23,10,1,8,22,1,0,0,123,77,1,4,123,7,0,0,35,26,3,28,45,1,0,0,69,116,9,17,123,1,0,0,13,39,13,60,24,2,0,22,123,35,0,1,123,20,0,5,44,18,1,12,79,12,1,0,29,87,8,6,119,3,0,0,6,38,16,39,22,5,4,50,123,9,0,1,122,58,5,15,14,1,0,2,73,44,2,1,6,8,4,7,34,1,0,0,2,7,14,48
6,7,3,54,138,6,5,6,138,4,1,40,61,1,1,55,84,2,7,6,74,31,6,43,1,3,31,46,60,19,6,5,24,28,51,138,78,1,0,1,138,39,6,46,30,2,1,51,90,15,4,6,128,52,1,25,0,0,5,20,101,41,4,4,13,3,5,26,1,0,0,1,138,99,17,6,0,1,0,6,29,91,138,42,39,26,0,2,0,0,69,113,69,19,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,44,11,0,0,0,0,0,0,72,39,0,0,0,0
35,27,8,46,19,0,0,0,33,16,2,50,68,0,0,1,52,1,1,32,48,1,3,45,36,0,0,49,69,0,1,58,72,11,2,22,24,0,0,19,39,9,3,89,82,0,0,6,125,4,1,26,26,0,0,31,43,1,0,125,125,0,0,12,68,0,0,14,29,2,1,27,33,10,5,102,108,0,0,4,125,39,12,33,18,0,0,7,17,5,6,125,125,1,0,3,36,1,0,43,42,1,0,16,49,13,7,125,81,0,0,3,94,43,23,39,15,0,0,4,1,4,11,125,125,0,0,0
122,3,0,0,14,20,11,29,70,0,0,0,56,74,13,29,146,2,0,0,27,9,2,23,19,11,0,1,41,9,0,1,146,21,0,0,12,27,18,34,45,1,0,0,74,122,16,19,146,13,0,0,28,13,2,12,32,8,0,1,75,18,0,1,146,38,0,0,18,9,1,6,35,2,0,0,129,69,1,4,146,6,0,0,28,24,2,19,29,1,0,0,36,66,6,12,146,25,0,1,11,2,0,2,31,3,0,20,107,20,0,1,125,16,1,4,22,11,1,6,27,6,0,0,12,37,5,5
0,0,6,19,0,0,18,29,1,0,9,126,14,2,9,5,5,1,6,126,59,16,64,23,8,37,16,21,9,41,110,14,0,0,23,95,20,0,1,2,30,17,22,126,61,1,0,4,126,29,10,30,4,7,51,76,16,1,0,1,29,126,80,23,3,1,7,30,71,8,1,5,45,14,3,40,126,31,3,15,126,125,6,3,4,3,2,31,29,34,11,21,61,32,3,6,5,14,4,3,39,15,0,2,3,10,3,4,120,64,0,0,69,126,7,5,28,8,0,0,36,108,15,12,14,9,0,1
31,55,7,2,2,1,0,4,105,4,0,0,0,1,4,63,141,20,0,0,0,2,8,30,53,6,0,0,0,5,12,16,110,80,3,0,0,0,0,3,141,15,0,0,0,7,12,70,141,12,0,0,0,41,33,42,107,9,0,0,5,4,3,8,141,28,3,1,0,0,0,60,141,36,0,0,0,4,5,30,127,5,0,0,2,70,37,40,83,2,0,0,12,12,5,15,65,4,1,0,0,0,2,88,141,62,0,0,0,0,1,13,141,29,0,0,18,41,8,10,46,2,0,0,10,20,7,11
22,22,31,10,8,22,13,22,34,6,17,6,10,45,29,43,53,1,0,0,1,70,79,62,4,18,4,1,19,122,28,2,30,54,106,44,19,5,1,5,122,69,57,10,4,3,1,69,78,10,4,10,14,15,10,118,2,1,2,57,122,77,6,5,37,7,4,12,29,44,59,50,122,46,10,2,2,8,43,113,41,81,93,21,18,4,3,11,0,6,30,65,122,14,0,0,93,35,0,0,0,3,35,52,27,18,4,6,14,24,64,78,1,14,47,38,69,31,7,1,0,9,91,41,48,12,0,0
7,36,70,26,0,0,0,0,94,14,36,43,0,0,0,7,127,19,23,55,0,0,0,13,3,4,91,123,0,0,0,0,17,54,127,9,0,0,0,0,127,45,36,15,1,0,0,9,76,15,32,127,14,0,0,4,0,1,107,127,2,0,0,0,89,35,22,0,0,0,0,32,127,39,9,26,7,0,0,18,14,13,12,127,110,14,1,0,0,0,30,99,39,26,19,3,60,1,0,0,0,0,1,71,67,13,4,9,5,1,3,24,1,3,3,16,39,40,43,8,0,0,0,1,9,37,125,46
11,4,4,4,50,75,7,26,44,16,12,1,4,57,56,108,37,25,19,1,5,97,25,18,34,5,3,0,0,2,36,38,46,6,0,0,21,106,22,37,113,20,3,2,16,75,28,71,58,6,3,6,108,113,19,25,102,0,0,0,5,9,29,61,33,2,2,2,29,103,25,67,70,85,46,9,47,85,7,7,35,36,47,30,79,23,18,90,31,0,8,12,4,4,16,113,8,10,103,25,19,20,2,12,8,26,49,16,37,58,16,21,43,21,55,19,0,4,11,85,5,2,90,110,0,0,2,23
0,0,54,26,0,1,64,2,1,3,85,67,6,17,64,1,10,12,51,71,19,44,32,2,14,10,6,4,21,67,40,6,10,14,57,112,21,0,0,1,97,14,65,69,17,23,20,78,73,13,19,37,72,102,24,25,112,14,7,7,3,34,43,22,34,29,32,95,26,3,0,1,112,86,25,73,26,4,2,25,63,37,24,112,98,12,2,5,91,58,48,72,6,1,0,1,14,10,3,11,19,60,10,1,45,75,72,64,13,29,2,0,86,27,46,96,8,1,0,6,46,18,11,47,51,11,0,3
148,27,1,0,0,0,0,18,166,1,0,0,0,14,11,58,96,1,0,0,1,43,22,39,67,1,0,0,7,2,1,12,133,4,0,0,0,0,0,99,166,17,0,0,1,13,8,39,88,1,0,0,9,73,27,42,57,1,0,0,17,10,3,17,54,22,6,0,0,0,1,39,166,46,1,0,2,3,1,6,127,7,0,3,49,40,3,12,49,2,0,0,7,20,11,22,25,49,23,2,0,0,0,0,166,47,1,1,2,1,0,1,119,13,1,15,54,8,0,2,61,22,1,2,5,2,3,7
3,16,2,0,35,45,7,1,33,0,0,0,66,61,6,42,65,2,2,0,5,61,47,103,23,20,7,0,19,113,13,5,78,40,1,0,19,30,5,15,69,1,0,0,47,119,12,24,119,11,0,0,11,46,14,52,28,1,0,1,103,119,9,9,98,3,0,0,2,16,13,119,29,4,0,0,66,119,17,24,119,103,29,7,24,31,2,6,19,28,32,41,119,28,6,15,30,7,19,1,1,3,3,84,4,2,26,10,61,88,2,8,8,44,38,6,42,93,17,14,27,24,34,12,8,4,15,86
2,4,18,8,2,8,28,8,59,27,4,0,0,0,6,30,120,15,0,0,0,0,8,71,33,1,0,0,25,120,37,66,40,33,27,5,0,1,37,37,87,10,3,0,0,5,72,53,120,31,0,0,0,0,6,56,100,54,1,1,13,24,5,27,120,82,0,0,4,65,34,29,68,28,0,0,0,21,108,59,54,5,0,1,0,2,32,120,51,21,13,30,1,0,2,41,89,28,2,5,91,110,8,31,120,23,0,2,1,1,6,120,7,0,5,55,2,0,6,89,1,0,32,120,1,0,1,8
4,67,89,4,5,15,6,2,10,31,57,6,2,4,6,4,16,15,14,1,0,2,10,12,56,7,0,0,0,0,2,43,31,29,10,1,37,127,33,15,127,34,5,0,4,27,44,44,30,4,1,0,0,30,116,41,92,0,0,0,0,4,15,68,45,3,0,2,127,127,14,16,127,17,0,1,61,74,12,27,89,6,0,0,0,41,65,35,21,0,0,0,0,10,59,90,31,42,42,47,127,30,5,7,91,2,1,10,88,19,22,127,51,1,1,2,0,1,28,119,0,0,10,13,0,0,26,52
44,44,67,15,8,4,1,8,28,28,41,19,16,35,19,29,39,6,17,6,9,54,50,55,37,4,0,0,2,84,81,43,40,60,67,11,25,17,3,14,53,79,118,56,29,11,3,12,118,77,71,16,7,7,3,79,60,12,8,18,33,28,12,84,45,40,24,4,13,13,6,17,76,18,4,12,32,50,77,74,118,47,16,3,5,18,71,118,23,59,94,27,38,10,3,6,43,75,9,0,0,0,0,0,118,107,0,0,0,1,21,40,42,55,10,20,25,21,47,60,0,6,35,78,75,19,4,1
21,90,58,17,6,0,0,0,134,134,3,0,0,0,0,2,74,102,21,0,0,5,6,4,1,12,39,4,4,15,9,1,54,24,5,3,21,27,7,19,134,73,1,0,0,0,1,36,82,73,58,18,11,0,0,9,0,21,134,14,5,0,0,0,29,1,0,0,4,101,81,28,134,78,2,0,0,2,41,69,48,65,18,20,23,6,20,32,0,1,34,15,15,29,57,2,10,0,0,0,0,28,93,34,20,4,0,0,0,2,122,129,12,5,0,0,0,4,74,109,0,0,0,0,4,36,73,7
29,62,10,10,2,0,0,0,8,13,8,127,56,0,0,0,97,4,6,62,22,0,4,103,45,3,3,12,17,18,25,137,5,70,16,16,9,6,0,0,36,25,19,137,82,0,0,2,137,18,7,28,10,0,0,66,75,10,13,109,40,1,0,26,1,7,2,5,12,46,10,1,58,6,3,29,112,44,3,6,137,68,27,22,10,4,1,11,21,20,41,137,23,0,0,1,13,4,0,0,2,27,13,4,11,4,1,1,47,123,7,3,41,59,79,28,23,27,1,2,15,9,61,99,2,0,0,8
16,12,1,1,4,3,1,5,110,17,3,3,15,9,1,7,187,24,0,0,4,2,0,6,26,1,0,0,58,24,0,1,4,42,13,3,1,0,0,0,130,26,11,9,3,1,0,3,187,28,0,1,4,1,0,3,45,2,0,17,72,9,0,0,6,58,18,1,1,0,0,0,154,36,9,1,0,0,0,4,187,7,0,1,6,2,0,11,50,1,1,24,95,11,0,3,24,15,1,1,2,2,0,1,144,33,0,0,0,0,0,1,187,20,0,0,3,2,0,6,50,1,0,1,85,38,1,4
6,34,54,46,2,0,0,0,0,76,117,12,0,0,0,0,27,53,111,14,0,0,0,8,47,103,9,0,0,0,1,12,11,25,15,24,12,1,0,0,22,33,66,23,14,1,0,1,128,32,30,4,0,0,0,63,48,18,50,18,0,1,4,60,31,4,0,2,25,9,3,15,51,10,7,25,62,6,0,3,128,54,128,55,1,0,0,12,14,13,128,114,0,0,5,19,14,0,0,1,30,19,6,31,6,4,14,74,102,19,1,2,16,12,117,128,9,0,5,118,17,7,63,23,0,0,62,128
7,0,0,0,125,46,8,15,72,21,1,1,1,3,17,61,23,13,4,21,10,26,37,28,0,0,4,33,12,45,97,10,36,0,0,0,125,58,1,9,125,2,0,0,4,2,32,99,20,0,0,0,0,7,84,125,6,0,0,0,0,15,125,94,24,0,0,0,125,78,2,8,125,16,0,0,5,8,5,29,106,8,0,0,0,0,29,73,17,0,0,0,0,0,15,77,5,0,0,0,125,82,2,3,125,35,0,0,9,17,3,10,125,52,0,0,0,0,0,13,19,9,1,0,0,0,1,38
9,0,0,0,0,0,0,1,151,12,0,0,1,1,3,22,31,4,1,13,27,15,7,8,1,0,4,15,6,6,2,0,11,0,0,0,0,0,0,4,151,5,0,0,0,7,33,146,35,1,0,2,7,151,145,50,0,0,0,2,2,105,88,3,13,1,0,0,0,0,0,1,151,58,0,0,0,1,7,34,104,51,13,1,0,78,66,19,1,5,6,1,0,151,109,0,10,0,0,0,0,0,0,1,151,6,0,0,0,0,1,51,91,11,5,0,0,13,35,42,2,8,4,1,2,21,24,1
89,50,29,44,8,5,2,14,56,43,31,76,34,16,3,11,49,39,90,74,6,16,12,10,50,38,45,31,10,18,6,26,28,56,82,42,20,41,2,2,105,56,71,60,11,3,1,8,26,36,75,111,84,27,2,3,111,111,42,22,7,6,3,13,9,18,26,11,36,109,15,8,111,30,8,4,10,22,15,28,29,17,1,3,51,99,54,18,111,17,1,1,4,25,74,111,0,26,65,9,4,6,1,0,16,60,39,7,2,3,2,2,76,93,1,0,0,4,19,20,52,41,0,0,0,1,37,91
0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,15,2,0,0,0,5,9,8,0,0,0,0,0,38,22,2,2,3,1,1,16,24,42,15,37,12,0,1,51,107,51,10,145,23,0,0,4,34,40,72,32,2,0,0,17,145,81,26,19,8,1,0,1,36,136,86,17,5,1,3,24,145,145,29,145,85,3,0,10,136,64,39,60,75,25,42,42,88,17,7,23,62,6,1,0,3,5,10,10,39,16,36,51,83,13,3,14,18,1,5,36,110,19,4,10,27,19,24,10,3,4,3
138,82,7,0,0,1,1,38,108,14,16,64,35,16,39,72,36,11,11,85,58,17,15,18,16,2,1,0,0,0,3,16,119,33,28,14,0,0,0,25,62,43,144,144,9,0,0,18,144,41,47,97,13,0,6,92,68,2,0,9,18,14,46,78,1,3,10,11,0,0,0,0,37,11,41,86,5,0,6,44,144,117,21,7,0,0,3,59,78,67,39,55,39,7,7,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,14,35,68,12,2,3,0,3,17,3,40,17,3,0,0,0,0
